image_id,image_url,box_id,x,y,w,h,gt_sku_id,gt_name,gt_brand,gt_flavour,gt_size,gt_pack,gt_container,gt_has_sku
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b037,0,2635,311,212,,,,,,,,False
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b038,612,2716,302,236,sku_0030,Boost 4 Pack 148g,Cadbury,"Milk chocolate, Caramel",148 g,1,Bag,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b039,31,2717,424,233,,,,,,,,False
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b040,911,2719,279,211,sku_0095,Crunchie 4 Pack 128g,Cadbury,Milk chocolate,128 g,1,Bag,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b041,1193,2724,278,215,sku_0095,Crunchie 4 Pack 128g,Cadbury,Milk chocolate,128 g,1,Bag,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b042,1747,2726,285,123,sku_0113,Starbar Multipack 148g,Cadbury,"Milk chocolate, Caramel",148 g,1,Bag,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b043,1475,2728,272,210,sku_0095,Crunchie 4 Pack 128g,Cadbury,Milk chocolate,128 g,1,Bag,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b044,2086,2819,311,76,sku_0113,Starbar Multipack 148g,Cadbury,"Milk chocolate, Caramel",148 g,1,Bag,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b045,0,3027,325,287,,,,,,,,False
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b046,228,3033,384,364,sku_0165,CDM 4 Pack 134g,Cadbury Dairy Milk,Milk chocolate,134 g,1,Bag,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b047,529,3038,349,480,sku_0170,CDM Caramel 4 Pack 148g,Cadbury Dairy Milk,Caramel,148 g,1,Bag,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b048,1831,3053,447,346,sku_0049,CADBURY CRUNCHIE 7PK 182.7G,Cadbury,Milk chocolate,182.7 g,1,Bag,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b049,2282,3063,453,392,sku_0048,Cadbury Chocolate Bars Variety Pack,Cadbury,"Value Pack, Wispa, Crunchie, Boost",347.2 g,1,Bag,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b050,1306,3097,484,442,sku_0060,Cadbury Double Decker 7 pack 261.1g,Cadbury,"Cereal, Nougat",261.1 g,1,Bag,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b051,826,3100,502,409,sku_0134,Cadbury Dairy Milk 7 Pack 190.4g,Cadbury Dairy Milk,Milk chocolate,190.4 g,1,Bar,True
img_007,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_007.jpg,img_007_b052,1859,3376,472,160,sku_0049,CADBURY CRUNCHIE 7PK 182.7G,Cadbury,Milk chocolate,182.7 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b000,616,1253,240,329,sku_0171,CDM Caramel Nibbles 100g,Cadbury Dairy Milk,Caramel,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b001,411,1265,213,302,sku_0171,CDM Caramel Nibbles 100g,Cadbury Dairy Milk,Caramel,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b002,861,1296,238,305,sku_0171,CDM Caramel Nibbles 100g,Cadbury Dairy Milk,Caramel,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b003,1093,1316,226,296,sku_0171,CDM Caramel Nibbles 100g,Cadbury Dairy Milk,Caramel,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b004,1312,1345,216,280,sku_0167,CDM Buttons Twisted 100g,Cadbury Dairy Milk,Twisted chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b005,1529,1346,214,293,sku_0167,CDM Buttons Twisted 100g,Cadbury Dairy Milk,Twisted chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b006,1745,1371,217,279,sku_0167,CDM Buttons Twisted 100g,Cadbury Dairy Milk,Twisted chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b007,1962,1384,227,278,sku_0025,Bitsa Wispa Bag 100g,Bitsa Wispa,Milk chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b008,2190,1403,214,270,sku_0025,Bitsa Wispa Bag 100g,Bitsa Wispa,Milk chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b009,701,1726,224,309,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b010,485,1730,221,283,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b011,913,1743,224,302,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b012,1126,1757,214,297,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b013,1371,1771,229,300,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b014,1651,1776,207,306,sku_0191,Twirl Bites Bag 100g,Cadbury Twirl,Milk chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b015,2079,1824,232,289,sku_0191,Twirl Bites Bag 100g,Cadbury Twirl,Milk chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b016,1877,1826,203,262,sku_0191,Twirl Bites Bag 100g,Cadbury Twirl,Milk chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b017,2314,1834,257,287,sku_0191,Twirl Bites Bag 100g,Cadbury Twirl,Milk chocolate,100 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b018,0,1869,304,168,sku_0150,Cadbury Dairy Milk Marvellous Creations Popping Candy 160g,Cadbury Dairy Milk,"Milk chocolate, Fruit",160 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b019,416,2170,413,235,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b020,1795,2172,366,152,sku_0161,CDM 110G 21CA,Cadbury Dairy Milk,Milk chocolate,110 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b021,1157,2192,349,244,sku_0162,CDM 120G CARAMEL FFSRP 16CA,Cadbury Dairy Milk,Caramel,120 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b022,2172,2194,365,171,sku_0161,CDM 110G 21CA,Cadbury Dairy Milk,Milk chocolate,110 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b023,804,2287,352,245,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b024,1813,2304,351,162,sku_0161,CDM 110G 21CA,Cadbury Dairy Milk,Milk chocolate,110 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b025,1480,2321,336,247,sku_0162,CDM 120G CARAMEL FFSRP 16CA,Cadbury Dairy Milk,Caramel,120 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b026,2161,2353,348,137,sku_0161,CDM 110G 21CA,Cadbury Dairy Milk,Milk chocolate,110 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b027,432,2372,366,155,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b028,1139,2413,334,142,sku_0162,CDM 120G CARAMEL FFSRP 16CA,Cadbury Dairy Milk,Caramel,120 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b029,1814,2444,336,142,sku_0161,CDM 110G 21CA,Cadbury Dairy Milk,Milk chocolate,110 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b030,2152,2470,343,137,sku_0161,CDM 110G 21CA,Cadbury Dairy Milk,Milk chocolate,110 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b031,401,2619,386,194,sku_0182,CDM Wholenut 120g,Cadbury Dairy Milk,Wholenut,120 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b032,742,2637,342,312,sku_0175,CDM Fruit & Nut 110g,Cadbury Dairy Milk,Fruit & Nut,110 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b033,1087,2649,322,172,sku_0181,CDM Oreo 120g,Cadbury Dairy Milk,Oreo,120 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b034,1410,2657,496,308,sku_0166,CDM Biscoff Small Block 105g,Cadbury Dairy Milk,"Milk chocolate, Caramel",105 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b035,1908,2694,530,300,sku_0133,Cadbury Dairy Milk 360g,Cadbury Dairy Milk,Milk chocolate,360 g,1,Bax,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b036,2421,2706,275,308,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b037,2685,2729,147,289,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b038,398,2800,340,141,sku_0182,CDM Wholenut 120g,Cadbury Dairy Milk,Wholenut,120 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b039,1079,2808,327,138,sku_0181,CDM Oreo 120g,Cadbury Dairy Milk,Oreo,120 g,1,Bar,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b040,0,2995,133,310,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b041,162,2998,160,328,sku_0105,Heroes Carton 290g,Cadbury,Heroes,290 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b042,402,3015,435,222,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b043,786,3026,386,338,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b044,1170,3038,405,215,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b045,1578,3057,403,265,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b046,1968,3077,438,364,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b047,2413,3091,419,362,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b048,403,3229,381,148,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b049,1159,3229,398,169,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b050,1560,3261,406,145,,,,,,,,False
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b051,0,3446,328,245,sku_0309,Toblerone Truffles 180g,Toblerone,Truffles,180 g,1,Box,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b052,471,3464,625,331,sku_0105,Heroes Carton 290g,Cadbury,Heroes,290 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b053,1101,3483,607,309,sku_0105,Heroes Carton 290g,Cadbury,Heroes,290 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b054,1703,3502,587,296,sku_0105,Heroes Carton 290g,Cadbury,Heroes,290 g,1,Bag,True
img_035,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_035.jpg,img_035_b055,2302,3521,530,275,,,,,,,,False
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b000,1375,319,245,287,sku_0154,Cadbury Dairy Milk Orange Giant Buttons 100g,Cadbury Dairy Milk,Orange,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b001,762,382,245,265,sku_0053,CADBURY CURLY WURLY SQUIRLIES 100G 7857478,Cadbury,"Milk chocolate, Caramel",100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b002,1614,406,198,266,sku_0154,Cadbury Dairy Milk Orange Giant Buttons 100g,Cadbury Dairy Milk,Orange,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b003,42,430,290,353,sku_0025,Bitsa Wispa Bag 100g,Bitsa Wispa,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b004,335,524,224,268,sku_0025,Bitsa Wispa Bag 100g,Bitsa Wispa,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b005,1824,568,189,257,sku_0055,Cadbury Darkmilk Giant Buttons 100g,Cadbury,Darkmilk,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b006,597,582,218,216,sku_0053,CADBURY CURLY WURLY SQUIRLIES 100G 7857478,Cadbury,"Milk chocolate, Caramel",100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b007,0,590,99,188,sku_0025,Bitsa Wispa Bag 100g,Bitsa Wispa,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b008,1344,592,278,228,sku_0154,Cadbury Dairy Milk Orange Giant Buttons 100g,Cadbury Dairy Milk,Orange,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b009,813,624,205,181,sku_0053,CADBURY CURLY WURLY SQUIRLIES 100G 7857478,Cadbury,"Milk chocolate, Caramel",100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b010,1623,652,201,171,sku_0154,Cadbury Dairy Milk Orange Giant Buttons 100g,Cadbury Dairy Milk,Orange,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b011,690,891,193,338,sku_0191,Twirl Bites Bag 100g,Cadbury Twirl,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b012,0,936,164,277,sku_0167,CDM Buttons Twisted 100g,Cadbury Dairy Milk,Twisted chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b013,1262,952,192,287,sku_0191,Twirl Bites Bag 100g,Cadbury Twirl,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b014,1440,953,207,288,sku_0109,Oreo Crunchy Bites Original 100g,Cadbury,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b015,1640,956,201,288,sku_0109,Oreo Crunchy Bites Original 100g,Cadbury,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b016,878,964,192,268,sku_0191,Twirl Bites Bag 100g,Cadbury Twirl,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b017,1072,969,187,268,sku_0191,Twirl Bites Bag 100g,Cadbury Twirl,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b018,309,970,193,252,sku_0046,Cadbury Caramilk Buttons 100g,Cadbury,Golden caramel chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b019,503,976,192,250,sku_0046,Cadbury Caramilk Buttons 100g,Cadbury,Golden caramel chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b020,114,997,206,220,sku_0167,CDM Buttons Twisted 100g,Cadbury Dairy Milk,Twisted chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b021,1846,1019,168,230,sku_0109,Oreo Crunchy Bites Original 100g,Cadbury,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b022,0,1322,176,297,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b023,531,1348,192,273,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b024,344,1352,214,266,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b025,713,1356,174,265,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b026,156,1362,209,254,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b027,1242,1371,198,271,sku_0171,CDM Caramel Nibbles 100g,Cadbury Dairy Milk,Caramel,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b028,866,1372,209,256,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b029,1434,1381,201,258,sku_0171,CDM Caramel Nibbles 100g,Cadbury Dairy Milk,Caramel,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b030,1631,1390,182,250,sku_0171,CDM Caramel Nibbles 100g,Cadbury Dairy Milk,Caramel,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b031,1078,1395,160,217,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b032,1806,1403,183,239,sku_0171,CDM Caramel Nibbles 100g,Cadbury Dairy Milk,Caramel,100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b033,199,1693,233,261,sku_0070,CADBURY MEGA BUTTONS CHOC BAG 192G 8161951,Cadbury,Milk chocolate,192 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b034,684,1697,210,260,sku_0070,CADBURY MEGA BUTTONS CHOC BAG 192G 8161951,Cadbury,Milk chocolate,192 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b035,912,1707,229,283,sku_0088,CADBURY WHITE MEGA BUTTONS 192G,Cadbury,White chocolate,192 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b036,1626,1715,288,294,sku_0135,Cadbury Dairy Milk Caramel Nibbles 186g,Cadbury Dairy Milk,Caramel,186 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b037,1402,1716,228,295,sku_0135,Cadbury Dairy Milk Caramel Nibbles 186g,Cadbury Dairy Milk,Caramel,186 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b038,0,1718,202,238,sku_0070,CADBURY MEGA BUTTONS CHOC BAG 192G 8161951,Cadbury,Milk chocolate,192 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b039,490,1778,231,197,sku_0070,CADBURY MEGA BUTTONS CHOC BAG 192G 8161951,Cadbury,Milk chocolate,192 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b040,269,1802,230,182,sku_0070,CADBURY MEGA BUTTONS CHOC BAG 192G 8161951,Cadbury,Milk chocolate,192 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b041,260,2065,201,267,sku_0097,Crunchie Rocks 100g,Cadbury,"Milk chocolate, Crunchy honeycomb",100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b042,443,2066,187,264,sku_0097,Crunchie Rocks 100g,Cadbury,"Milk chocolate, Crunchy honeycomb",100 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b043,614,2068,207,267,sku_0024,Bitsa Wispa 185.5g,Bitsa Wispa,Milk chocolate,185.5 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b044,825,2069,190,279,sku_0024,Bitsa Wispa 185.5g,Bitsa Wispa,Milk chocolate,185.5 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b045,1024,2072,194,271,sku_0024,Bitsa Wispa 185.5g,Bitsa Wispa,Milk chocolate,185.5 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b046,1231,2076,195,285,sku_0024,Bitsa Wispa 185.5g,Bitsa Wispa,Milk chocolate,185.5 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b047,1436,2078,446,280,sku_0099,DAIM 200G MINI STANDUP POUCH 18CA,Cadbury,"Milk chocolate, Almond caramel",200 g,1,Bag,True
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b048,447,2404,172,245,,,,,,,,False
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b049,139,2407,195,229,,,,,,,,False
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b050,874,2408,182,268,,,,,,,,False
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b051,612,2411,235,272,,,,,,,,False
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b052,1060,2411,218,293,,,,,,,,False
img_023,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_023.jpg,img_023_b053,1251,2413,203,293,,,,,,,,False
