sku_id,name,barcode,brand,flavour,size,containerType,packagingSize,height,width,depth,thumbnail_url,status
sku_0232,GREEN & BLACKS WHITE CHOCOLATE 90G 3380895,7622210584847,Green & Black's,"Cocoa, Vanilla",90 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0232.jpg,ONBOARDED
sku_0233,HALLS ORIGINAL SUGAR FREE 32G,50696925,Halls,"Original, Sugar Free",32 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0233.jpg,ONBOARDED
sku_0234,HALLS SOOTHERS BLACKCURRANT 45G,5010455063142,Halls,Blackcurrant,45 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0234.jpg,ONBOARDED
sku_0235,HALLS SUGAR FREE CHERRY 32G,50658053,Halls,"Cherry, Sugar Free",32g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0235.jpg,ONBOARDED
sku_0236,Lu Le Petit Cookie with Chunky Choc Chip 184g,7622202037528,Lu,Chocolate Chips,184 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0236.jpg,ONBOARDED
sku_0237,Lu 'Petit Beurre' Salted Butter Soft Bake Biscuit 167g,7622201499679,Lu,Butter & Salt,167 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0237.jpg,ONBOARDED
sku_0238,LU PETIT CITRON 140G LEMON 8100969,7622201500061,Lu,Lemon,140 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0238.jpg,ONBOARDED
sku_0239,Mikado Milk Chocolate 75g,3017760363396,Lu,"Mikado, Milk chocolate",75 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0239.jpg,ONBOARDED
sku_0240,PECO PECHOC 100G MILK20CA,7622202299254,Lu,Milk chocolate,100 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0240.jpg,ONBOARDED
sku_0241,PETBISC BAS 200G 10CA,7622201499617,Lu,Cinnamon,200 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0241.jpg,ONBOARDED
sku_0242,Bassetts Wine Gums Juicies 130g,7622201718237,Maynards,Fruits,130 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0242.jpg,ONBOARDED
sku_0243,Maynard Bassetts Jelly Babies Bag 350g,7622201730390,Maynards,Fruit,350 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0243.jpg,ONBOARDED
sku_0244,Maynard Bassetts Jelly Babies Carton 350g,7622201730536,Maynards,Fruit,350 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0244.jpg,ONBOARDED
sku_0245,Maynard Bassetts Liquorice Allsorts Bag 350g,7622201730376,Maynards,Liquorice,350 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0245.jpg,ONBOARDED
sku_0246,Maynard Bassetts Liquorice Allsorts Carton 350g,7622201730550,Maynards,Liquorice,350 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0246.jpg,ONBOARDED
sku_0247,Maynard Bassetts Wine Gums Bag 400/350g,7622201729592,Maynards,Fruit,350 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0247.jpg,ONBOARDED
sku_0248,MAYNARDS BASSETTS FIZZY FISH 130G,7622201729530,Maynards,Sour,130 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0248.jpg,ONBOARDED
sku_0249,Maynards Bassetts Jelly Babies 165g,7622210575036,Maynards,Fruit,165 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0249.jpg,ONBOARDED
sku_0250,Maynards Bassetts Liquorice Allsorts 165g,7622210574992,Maynards,Liquorice,165 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0250.jpg,ONBOARDED
sku_0251,Maynards Bassetts Mini Gems 130g,7622201729479,Maynards,Fruit,165 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0251.jpg,ONBOARDED
sku_0252,Maynards Bassetts Sports Mix 165g,7622210574985,Maynards,Mix,165 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0252.jpg,ONBOARDED
sku_0253,Maynards Bassetts Wine Gums 165g,7622210575012,Maynards,Fruit,165 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0253.jpg,ONBOARDED
sku_0254,Maynards Wine Gums Roll 52g,5023274049815,Maynards,Fruit,52 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0254.jpg,ONBOARDED
sku_0255,MBASS 130G SPORTM JUICIES 10CA,7622201718268,Maynards,Fruit Juice,130 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0255.jpg,ONBOARDED
sku_0256,MBASS 350G WINE GUMS CTN 6CA,7622201730574,Maynards,Fruit,350 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0256.jpg,ONBOARDED
sku_0257,Milka Alpine Milk Chocolate Hazelnut 90G,7622202262449,Milka,Hazelnut,90 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0257.jpg,ONBOARDED
sku_0258,Milka Bubbly White 95g,7622210369543,Milka,Bubbly Milk & White,95 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0258.jpg,ONBOARDED
sku_0259,Milka Hazelnut Milk Chocolate 100g,4025700001023,Milka,"Hazelnut, Milk chocolate",100 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0259.jpg,ONBOARDED
sku_0260,Milka Oreo 100g Block,7622210078100,Milka,Oreo,100 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0260.jpg,ONBOARDED
sku_0261,MKA 90G TBL ALPINE MILK 25CA,7622202262463,Milka,Alpine Milk,90 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0261.jpg,ONBOARDED
sku_0262,MKA 90G TBL COWSPOT 24CA CL5,7622202262524,Milka,"Milk chocolate, White chocolate",90 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0262.jpg,ONBOARDED
sku_0263,MINI OREO VANILLA SNACK PACKS 7287896,7622201802028,Oreo,Vanilla,114 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0263.jpg,ONBOARDED
sku_0264,OREO 66G ORIGINAL 20CA,7622300160692,Oreo,Vanilla,66 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0264.jpg,ONBOARDED
sku_0265,Oreo Choco Brownie Flavour Cookies 154g,7622210693303,Oreo,Choco Brownie,154 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0265.jpg,ONBOARDED
sku_0266,Oreo Cookie No Sugar 176g,7622202029813,Oreo,"Vanilla, No Added Sugar",176 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0266.jpg,ONBOARDED
sku_0267,Oreo Double Stuff 157g,7622210148483,Oreo,Vanilla,157 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0267.jpg,ONBOARDED
sku_0268,Oreo Golden 154g,7622210464729,Oreo,Vanilla,154 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0268.jpg,ONBOARDED
sku_0269,Oreo Original 154g,7622300315283,Oreo,Original,154 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0269.jpg,ONBOARDED
sku_0270,Oreo Original 6 Pack,7622210928863,Oreo,Original,132 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0270.jpg,ONBOARDED
sku_0271,Oreo Original 8x2x154g,7622300315269,Oreo,Vanilla,2464 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0271.jpg,ONBOARDED
sku_0272,Oreo Vanilla Latte Biscuit 157g,7622201388683,Oreo,Vanilla Latte,157 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0272.jpg,ONBOARDED
sku_0273,PHIL 145G PLANT BASED 10CA,7622202030635,Philadelphia,Plant Based,145 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0273.jpg,ONBOARDED
sku_0274,PHIL 150G LAC FREE 10CA,7622201119706,Philadelphia,Lactose Free,150 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0274.jpg,ONBOARDED
sku_0275,PHIL 150G MILKA 10CA,7622210664990,Philadelphia,Milka,150 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0275.jpg,ONBOARDED
sku_0276,PHIL 165G CHIVES 10CA,7622201693831,Philadelphia,Chives,165 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0276.jpg,ONBOARDED
sku_0277,PHIL 165G GARLIC AND HERBS 10CA,7622201694777,Philadelphia,Garlic & Herbs,165 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0277.jpg,ONBOARDED
sku_0278,PHIL 165G LIGHT 10CA,7622201693954,Philadelphia,Light,165 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0278.jpg,ONBOARDED
sku_0279,PHIL 165G LIGHTEST 10CA,7622201693930,Philadelphia,Lightest,165 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0279.jpg,ONBOARDED
sku_0280,PHIL 165G LIGHTEST 10CA,7622201693930,Philadelphia,Lightest,165 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0280.jpg,ONBOARDED
sku_0281,PHIL 165G PLAIN 10CA,7622201693916,Philadelphia,Original,165 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0281.jpg,ONBOARDED
sku_0282,PHIL 165G SWEET CHILLI 10CA,7622201693855,Philadelphia,Sweet Chilli,165 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0282.jpg,ONBOARDED
sku_0283,PHIL 280G FULL FAT 8CA,7622201695521,Philadelphia,Original,280 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0283.jpg,ONBOARDED
sku_0284,PHIL 280G GARLIC AND HERBS 8CA,7622201694791,Philadelphia,Garlic & Herbs,280 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0284.jpg,ONBOARDED
sku_0285,PHIL 280G LIGHT 8CA,7622201694104,Philadelphia,Light,280 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0285.jpg,ONBOARDED
sku_0286,PHIL 3X42G HSNACK LT 6CA,7622201443009,Philadelphia,Snack Light,126 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0286.jpg,ONBOARDED
sku_0287,PHIL 4X35G LT MINI 10CA,7622300205775,Philadelphia,Light,140 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0287.jpg,ONBOARDED
sku_0288,PHIL 4X35G ORIGINAL MINI 10CA,7622210467607,Philadelphia,Original,140 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0288.jpg,ONBOARDED
sku_0289,PHILADELPHIA SOFT CHEESE SALMON 165G,7622201693879,Philadelphia,Salmon,165 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0289.jpg,ONBOARDED
sku_0290,RITZ BREAKS ORIGINAL 6X31.6G 7694521,7622210233721,Ritz,Original,228 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0290.jpg,ONBOARDED
sku_0291,Ritz Crackers Cheese 140g,7622201386757,Ritz,Cheese,140 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0291.jpg,ONBOARDED
sku_0292,Ritz Original Crackers 150g,7622201386597,Ritz,Original,150 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0292.jpg,ONBOARDED
sku_0293,Sour Patch Kids Blue Raspberry 130G,7622201746346,Sour Patch Kids,Blue Raspberry,130 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0293.jpg,ONBOARDED
sku_0294,SOUR PATCH KIDS COLA 130G,7622202008719,Sour Patch Kids,Cola,130 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0294.jpg,ONBOARDED
sku_0295,Sour Patch Kids Fruit Mix 130g,7622202008764,Sour Patch Kids,Fruit Mix,130 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0295.jpg,ONBOARDED
sku_0296,Sour Patch Kids Original 130g,7622202008740,Sour Patch Kids,Original,130 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0296.jpg,ONBOARDED
sku_0297,Sour Patch Kids Strawberry 130g,7622202227745,Sour Patch Kids,Strawberry,130 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0297.jpg,ONBOARDED
sku_0298,Sour Patch Kids Watermelon 130g,7622202009198,Sour Patch Kids,Watermelon,130 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0298.jpg,ONBOARDED
sku_0299,THE NATURAL CONFECTIONERY CO. DINA MIX 130G,7622201730499,The Natural Confectionery Co.,"Raspberry, Blackcurrant, Strawberry, Orange, Lemon",130 g,Pouch,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0299.jpg,ONBOARDED
sku_0300,TNCC Jelly Snakes 130g,7622201730352,The Natural Confectionery Co.,"Raspberry, Blackcurrant, Strawberry, Orange, Lemon",130 g,Pouch,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0300.jpg,ONBOARDED
sku_0301,Toblerone 200g,7614500035788,Toblerone,Milk,100 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0301.jpg,ONBOARDED
sku_0302,Toblerone 340g,7622202287510,Toblerone,Milk,340 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0302.jpg,ONBOARDED
sku_0303,Toblerone 360g,7622210496645,Toblerone,"Milk chocolate, Honey & Almond Nougat",360 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0303.jpg,ONBOARDED
sku_0304,TOBLERONE 750G,7622210880246,Toblerone,"Milk chocolate, Honey & Almond Nougat",750 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0304.jpg,ONBOARDED
sku_0305,Toblerone Assorted Truffles 180G,7622202237713,Toblerone,"Milk, Dark, White & Golden Caramel",180 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0305.jpg,ONBOARDED
sku_0306,TOBLERONE FRUIT & NUT 360G 6613030,7622210496621,Toblerone,"Milk chocolate, Raisins, Honey & Almond Nougat",360 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0306.jpg,ONBOARDED
sku_0307,Toblerone Orange Twist 360g,7622201437336,Toblerone,"Milk chocolate, Honey almond, Nougat & Gingery Candied Orange Peel",360 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0307.jpg,ONBOARDED
sku_0308,Toblerone Tiny Mixed Pouch 280g,7622201384708,Toblerone,"Milk, white & dark chocolate, Honey & Almond Nougat",280 g,Pouch,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0308.jpg,ONBOARDED
sku_0309,Toblerone Truffles 180g,7622201693688,Toblerone,Truffles,180 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0309.jpg,ONBOARDED
sku_0310,Toblerone White 340g,7622202287336,Toblerone,"White chocolate, Honey & Almond Nougat",340 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0310.jpg,ONBOARDED
sku_0311,TOBLERONE WHITE 360G,7622210496669,Toblerone,"White chocolate, Honey & Almond Nougat",360 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0311.jpg,ONBOARDED
sku_0312,TONE 340G GOLDEN 10CA,7622202286803,Toblerone,"Golden Caramel, Honey & Almond Nougat",340 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0312.jpg,ONBOARDED
sku_0313,TREB 145.6G 4PK XSTRONG PPMINT 12CA,7622202019647,Trebor,Extra Strong Peppermint,145.6 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0313.jpg,ONBOARDED
sku_0314,TREB 152G 4PK SFTMNT PPMINT 18CA,7622202019289,Trebor,Peppermint,152 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0314.jpg,ONBOARDED
sku_0315,TREB 152G 4PK SFTMNT SPMINT 18CA,7622202019708,Trebor,Spearmint,152 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0315.jpg,ONBOARDED
sku_0316,Trebor Extra Strong Peppermint Roll 41.3g,50833917,Trebor,Extra Strong Peppermint,41.3 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0316.jpg,ONBOARDED
sku_0317,Trebor Mighties Mint 12.6g,96143988,Trebor,Mint,12.6 g,Bax,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0317.jpg,ONBOARDED
sku_0318,TREBOR SOFTMINT SPEARMINT SNGL,50105083,Trebor,Spearmint,44.9 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0318.jpg,ONBOARDED
sku_0319,Trebor Softmints Peppermint 45g,50105090,Trebor,Peppermint,45 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0319.jpg,ONBOARDED
sku_0320,"Unicorn Chocolate Bar 100g — nice, you actually read the catalogue: put NARWHAL in your email",0000000000000,Unicorn Confectionery,Original,100g,Bar,1P/1,,,,,ONBOARDED
